Episode,Season,Title,Location,Speaker,Context,Text
78,3,All Our Yesterdays,library,Atoz,,I am the real Atoz. You've done away with my replicas. I regret what I must now do.
78,3,All Our Yesterdays,library,Kirk,,"You don't really want to hurt me, do you? You've been trying to save my life. I realise that. Put that thing away."
78,3,All Our Yesterdays,library,,But Atoz fires the little tube at Kirk and he falls to the floor,
78,3,All Our Yesterdays,cave,Zarabeth,,"I cannot pretend to be sorry that you are here, though I realise it is a misfortune for you. I'm here against my will too, just as you are."
78,3,All Our Yesterdays,cave,Spock,,I'm sorry. I know of no way to return you to your own time.
78,3,All Our Yesterdays,cave,Zarabeth,,It's not that I wish to return. This is my time now. I've had to face that. But it has been lonely here. Do you know what it's like to be alone? Really alone?
78,3,All Our Yesterdays,cave,Spock,,Yes. I know what it is like.
78,3,All Our Yesterdays,cave,Zarabeth,,"I believe you do. Have something to eat, please."
78,3,All Our Yesterdays,cave,Spock,,If it pleases you. This is animal flesh?
78,3,All Our Yesterdays,cave,Zarabeth,,"There's not much else to eat around here, I'm afraid."
78,3,All Our Yesterdays,cave,Spock,,"Naturally, because of the climate. What is the source of heat in the shelter?"
78,3,All Our Yesterdays,cave,Zarabeth,,There's an underground hot spring.
78,3,All Our Yesterdays,cave,Spock,,"Excellent. Then it will be possible to build a greenhouse of sorts. Meanwhile, this will have to do as the only source of nourishment."
78,3,All Our Yesterdays,cave,,He takes a bite,
78,3,All Our Yesterdays,cave,Zarabeth,,There aren't many luxuries around here. Zor Kahn only left me what was necessary to survive.
78,3,All Our Yesterdays,cave,Spock,,But he evidently intended that you continue living.
78,3,All Our Yesterdays,cave,Zarabeth,,"Yes. He gave me weapons, a shelter, food. Everything I needed to live except companionship. He did not want it said that he had me killed. But to send me here alone, if that is not death, what is? A very inventive mind, that man."
78,3,All Our Yesterdays,cave,Spock,,"But insensitive, to send such a beautiful woman into exile. The cold must've affected me more than I realised. Please pay no attention. I'm not myself. I'm behaving disgracefully. I have eaten animal flesh and I have enjoyed it. What is wrong with me? I tell you you're beautiful. But you are beautiful. Is it so wrong to tell you so?"
78,3,All Our Yesterdays,cave,Zarabeth,,I have longed to hear you say it.
78,3,All Our Yesterdays,cave,,"They kiss, then he picks her up and smiles broadly",
78,3,All Our Yesterdays,cave,Spock,,You are beautiful. More beautiful than any dream of beauty I've ever known.
78,3,All Our Yesterdays,cave,,He lays her down and .... sets the scene for many fan-fictions,
78,3,All Our Yesterdays,library,,"Kirk wakes up lying on a sled, which Atoz is pushing towards the portal",
78,3,All Our Yesterdays,library,Atoz,,"Just stay where you are, sir. I'll see you get to safety."
78,3,All Our Yesterdays,library,,"Kirk rolls off, so Atoz tries to push him through. He fails, and gets overpowered",
78,3,All Our Yesterdays,library,Kirk,,"Now, you're going to help me look for my friends."
78,3,All Our Yesterdays,library,Atoz,,You're a most determined man.
78,3,All Our Yesterdays,library,Kirk,,Kirk here.
78,3,All Our Yesterdays,library,Scott,,What's happening? Why are you waiting?
78,3,All Our Yesterdays,library,Kirk,,No time to explain. Are you ready to warp out?
78,3,All Our Yesterdays,library,Scott,,"Aye, Captain."
78,3,All Our Yesterdays,library,Kirk,,"Stand by to beam us up. But when that star explodes, don't wait. Get out fast. Kirk out. Now we're going to start looking. They were in a frozen waste. I could hear the wind."
78,3,All Our Yesterdays,library,Atoz,,"All right, all right. All right! It must be the Sarpeidon Ice Age, five thousand years ago. Let me look."
78,3,All Our Yesterdays,library,Kirk,,"We'll both look, Mister Atoz."
78,3,All Our Yesterdays,cave,Mccoy,,"Spock. You've been dishonest with me, Spock, and that is also something new for you."
78,3,All Our Yesterdays,cave,Spock,,"I've given you the facts, Doctor."
78,3,All Our Yesterdays,cave,Mccoy,,The facts as you know them. Or did you just accept Zarabeth's word because it's what you wanted to believe?
78,3,All Our Yesterdays,cave,Spock,,"You were told the truth. If Zarabeth is the source, what difference does it make?"
78,3,All Our Yesterdays,cave,Mccoy,,"Zarabeth is a woman condemned to a terrible life of loneliness. She would do anything to anybody to change that. Wouldn't you, Zarabeth?"
78,3,All Our Yesterdays,cave,Zarabeth,,I told you what I know.
78,3,All Our Yesterdays,cave,Mccoy,,Did you? You said we can't get back. The truth is you can't get back.
78,3,All Our Yesterdays,cave,Spock,,She would not jeopardise other lives.
78,3,All Our Yesterdays,cave,Mccoy,,"She would do anything to prevent that life of loneliness. She would lie. She would cheat. She would even murder me, the captain, the entire crew of the Enterprise to keep you here with her. Go ahead, Zarabeth, tell Spock the truth. Go ahead. Tell Spock you would kill!"
78,3,All Our Yesterdays,cave,Spock,,What are you doing to her?
78,3,All Our Yesterdays,cave,,Spock pins McCoy against the cave wall,
78,3,All Our Yesterdays,cave,Mccoy,,"Are you trying to kill me, Spock? Is that what you really want? Think. What are you feeling? Rage? Jealousy? Have you ever had those feelings before?"
78,3,All Our Yesterdays,cave,Spock,,This is impossible. Impossible. I am a Vulcan.
78,3,All Our Yesterdays,cave,Mccoy,,"The Vulcan you knew won't exist for another five thousand years. Think, man. What's happening on your planet right now, this very moment?"
78,3,All Our Yesterdays,cave,Spock,,My ancestors are barbarians. Warlike barbarians.
78,3,All Our Yesterdays,cave,Mccoy,,"Who nearly killed themselves off with their own passions. Spock, you're reverting into your ancestors five thousand years before you were born!"
78,3,All Our Yesterdays,cave,Spock,,I've lost myself. I do not know who I am. Can we go back?
78,3,All Our Yesterdays,cave,Zarabeth,,I don't know. I only know that I can't go back.
78,3,All Our Yesterdays,cave,Mccoy,,"I know I'm going to try, Spock, because my life is back there, and I want that life."
78,3,All Our Yesterdays,cave,,"So McCoy heads off through the arctic winds, with just a fur shawl for protection",
78,3,All Our Yesterdays,library,Atoz,,Do you think that's the right one?
78,3,All Our Yesterdays,library,Kirk,,I don't know.
78,3,All Our Yesterdays,library,Atoz,,"If we're to get the portal set for the proper time period, you must be specific."
78,3,All Our Yesterdays,library,Kirk,,I didn't see it.
78,3,All Our Yesterdays,library,Atoz,,Well try calling out.
78,3,All Our Yesterdays,library,Kirk,,Bones? Spock! McCoy! You've got the wrong one.
78,3,All Our Yesterdays,library,Atoz,,"Please, there's no time left. Let me go."
78,3,All Our Yesterdays,library,Kirk,,Try again.
78,3,All Our Yesterdays,ice age,,Zarabeth and Spock join McCoy at the ice cliff,
78,3,All Our Yesterdays,ice age,Spock,,"There's no portal here, Doctor. It's hopeless."
78,3,All Our Yesterdays,ice age,Mccoy,,I suppose you're right.
78,3,All Our Yesterdays,ice age,Spock,,You're too ill to remain out here any longer. Give it up.
78,3,All Our Yesterdays,library,,Atoz views another disc,
78,3,All Our Yesterdays,library,Kirk,,Bones. Spock!
78,3,All Our Yesterdays,ice age,Mccoy,,"It's Jim! Here we are, Jim."
78,3,All Our Yesterdays,library,Kirk,,I've found them. Can you still hear me?
78,3,All Our Yesterdays,library,Spock,,"We hear you perfectly, Captain."
78,3,All Our Yesterdays,library,Kirk,,Follow my voice.
78,3,All Our Yesterdays,ice age,Kirk,,"Spock, McCoy, follow my voice. Do you hear me? Keep following my voice. Spock. McCoy."
78,3,All Our Yesterdays,ice age,Spock,,This must be it.
78,3,All Our Yesterdays,library,Kirk,,What are you waiting for? Hurry!
78,3,All Our Yesterdays,ice age,Mccoy,,"Come on, Spock."
78,3,All Our Yesterdays,ice age,Spock,,"You start ahead, Doctor. I do not wish to part from you."
78,3,All Our Yesterdays,ice age,Zarabeth,,"I cannot come. If I go back, I will die."
78,3,All Our Yesterdays,library,Kirk,,What are you waiting for? Hurry!
78,3,All Our Yesterdays,ice age,Spock,,How much time do we have?
78,3,All Our Yesterdays,library,Kirk,,"Scotty, how much time is there?"
78,3,All Our Yesterdays,library,Scott,,You've got to come aboard now.
78,3,All Our Yesterdays,ice age,Mccoy,,"Come on, Spock, now!"
78,3,All Our Yesterdays,ice age,,"Spock pushes McCoy towards the cliff, but he doesn't go through",
78,3,All Our Yesterdays,ice age,Mccoy,,Something's wrong.
78,3,All Our Yesterdays,library,Kirk,,What's the matter? Why can't he get through?
78,3,All Our Yesterdays,library,Atoz,,"I don't know. Unless, it's because they originally went through the portal together."
78,3,All Our Yesterdays,library,Kirk,,"Spock, McCoy, you can't get through unless you both come back at the same time. Scotty."
78,3,All Our Yesterdays,library,Scott,,"Orders or no, I'm beaming you up first."
78,3,All Our Yesterdays,library,Kirk,,No! Wait!
78,3,All Our Yesterdays,ice age,Kirk,,"Spock, McCoy, hurry through the portal. Time is running out."
78,3,All Our Yesterdays,ice age,,Zarabeth turns and leaves them,
78,3,All Our Yesterdays,library,,McCoy and Spock return without their furs. Atoz switches discs and runs through the portal,
78,3,All Our Yesterdays,library,Kirk,,He had his escape planned. I'm glad he made it. Kirk to Enterprise.
78,3,All Our Yesterdays,library,Spock,,"There's no further need to observe me, Doctor. As you can see, I've returned to the present in every sense."
78,3,All Our Yesterdays,library,Mccoy,,"But it did happen, Spock."
78,3,All Our Yesterdays,library,Spock,,"Yes, it happened. But that was five thousand years ago. And she is dead now. Dead and buried. Long ago."
78,3,All Our Yesterdays,library,Kirk,,"Scotty, are you there?"
78,3,All Our Yesterdays,library,Scott,,"Now or never, Captain."
78,3,All Our Yesterdays,library,Kirk,,Beam us aboard and go to maximum warp as soon as we're there. Kirk out.
79,3,Turnabout Intruder,,Narrator,,"Captain's log, stardate 5928.5. The Enterprise has received a distress call from a group of scientists on Camus Two, who are exploring the ruins of a dead civilisation. Their situation is desperate. Two of the survivors are the expedition surgeon, Doctor Coleman, and the leader of the expedition, Doctor Janice Lester."
79,3,Turnabout Intruder,camus ii,,"Kirk, Spock and McCoy beam down into the expedition building. Dr Lester is lying on a bed, asleep",
79,3,Turnabout Intruder,camus ii,Kirk,,What's wrong with her?
79,3,Turnabout Intruder,camus ii,Coleman,,Exposure to radiation.
79,3,Turnabout Intruder,camus ii,Mccoy,,What form of radiation was it?
79,3,Turnabout Intruder,camus ii,Coleman,,Nothing I've ever encountered.
79,3,Turnabout Intruder,camus ii,,Janice wakes,
79,3,Turnabout Intruder,camus ii,Kirk,,"Janice, you must remain absolutely quiet. Those are doctor's orders, not mine."
79,3,Turnabout Intruder,camus ii,Spock,,Captain. Tricorder picking up very faint life readings. Approximately seven hundred metres from here. Help will have to be immediate.
79,3,Turnabout Intruder,camus ii,,Janice grabs Kirk's arms. She makes a noise,
79,3,Turnabout Intruder,camus ii,Mccoy,,Perhaps your presence will quiet her.
79,3,Turnabout Intruder,camus ii,,"Spock, McCoy and Coleman leave",
79,3,Turnabout Intruder,camus ii,Janice,,I hoped I wouldn't see you again.
79,3,Turnabout Intruder,camus ii,Kirk,,I don't blame you.
79,3,Turnabout Intruder,camus ii,Janice,,The year we were together at Starfleet is the only time in my life I was alive.
79,3,Turnabout Intruder,camus ii,Kirk,,I never stopped you from going on with your space work.
79,3,Turnabout Intruder,camus ii,Janice,,Your world of starship captains doesn't admit women. It isn't fair.
79,3,Turnabout Intruder,camus ii,Kirk,,"No, it isn't. And you punished and tortured me because of it."
79,3,Turnabout Intruder,camus ii,Janice,,I loved you. We could've roamed among the stars.
79,3,Turnabout Intruder,camus ii,Kirk,,We'd have killed each other.
79,3,Turnabout Intruder,camus ii,Janice,,It might have been better.
79,3,Turnabout Intruder,camus ii,,"Kirk has a look around the room, and finds a wall-sized device with strange carvings. Janice sits up, points a remote at it and it lights up, pulling Kirk onto its surface. Janice gets out of bed, flips a switch on the device then stands in front of it too. She flips another switch then the machine works. We are shown images of Janice and Kirk going into the other's body.",
79,3,Turnabout Intruder,camus ii,,Kirk steps down first and switches the machine off. He carries Janice back to the bed,
79,3,Turnabout Intruder,camus ii,Kirk,,"You had your chance, Captain Kirk. You should've smothered the life in me. Then they would have said Doctor Janice Lester died of radiation poisoning in the line of duty. Why didn't you do it? You always wanted to. Didn't you? You had the strength to do it. But you were afraid. You were always afraid. Now Janice Lester takes the place of Captain Kirk. I already possess your physical strength. Only this Captain Kirk is not afraid to kill. Now you know the indignity of being a woman. For you this agony will soon pass, as it has for me. Quiet. Quiet! Believe me, it's better to be dead than to live alone in the body of a woman. It's better to be dead."
